game_pk,game_date,season,home_team,away_team,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,game_start_utc
776378,2025-09-10,2025,CWS,TB,6,5,11,4,23,11,16,291,80.7,4,40,0.1,0.25,2025-09-10T23:40:00Z
776379,2025-09-10,2025,ATH,BOS,5,4,9,2,16,5,21,292,83.5,4,56,0.0714,0.0952,2025-09-10T19:35:00Z
776380,2025-09-10,2025,LAD,COL,9,0,9,2,22,7,16,305,86.3,6,46,0.1304,0.125,2025-09-11T02:10:00Z
776381,2025-09-10,2025,ATL,CHC,2,3,5,1,20,5,18,302,83.4,0,49,0.0,0.0556,2025-09-10T23:15:00Z
776382,2025-09-10,2025,CLE,KC,3,4,7,1,12,6,15,295,81.1,2,55,0.0364,0.0667,2025-09-10T22:40:00Z
776383,2025-09-10,2025,NYY,DET,1,11,12,4,21,3,24,337,84.6,5,54,0.0926,0.1667,2025-09-10T23:05:00Z
776384,2025-09-10,2025,PHI,NYM,11,3,14,3,21,7,23,311,85.1,5,52,0.0962,0.1304,2025-09-10T22:45:00Z
776385,2025-09-10,2025,TOR,HOU,2,3,5,2,14,5,14,277,84.6,3,51,0.0588,0.1429,2025-09-10T23:07:00Z
776386,2025-09-10,2025,MIA,WSH,8,3,11,1,20,2,23,290,82.4,4,53,0.0755,0.0435,2025-09-10T22:40:00Z
776387,2025-09-10,2025,BAL,PIT,2,1,3,1,22,6,9,303,80.9,3,42,0.0714,0.1111,2025-09-10T22:35:00Z
776362,2025-09-11,2025,SEA,LAA,7,6,13,2,27,9,21,405,81.1,3,63,0.0476,0.0952,2025-09-12T01:40:00Z
776364,2025-09-11,2025,CWS,TB,5,1,6,0,14,6,13,314,82.4,3,49,0.0612,0.0,2025-09-11T18:10:00Z
776365,2025-09-11,2025,SD,COL,2,0,2,1,23,2,10,265,80.9,1,38,0.0263,0.1,2025-09-12T01:40:00Z
776367,2025-09-11,2025,MIA,WSH,5,0,5,0,15,5,14,277,83.5,0,48,0.0,0.0,2025-09-11T22:40:00Z
776368,2025-09-11,2025,NYY,DET,9,3,12,4,19,9,22,325,84.2,6,52,0.1154,0.1818,2025-09-11T23:05:00Z
776369,2025-09-11,2025,TOR,HOU,6,0,6,1,15,3,10,217,84.6,2,46,0.0435,0.1,2025-09-11T19:07:00Z
776370,2025-09-11,2025,CLE,KC,3,2,5,2,16,5,10,263,85.1,3,45,0.0667,0.2,2025-09-11T23:15:00Z
776371,2025-09-11,2025,PHI,NYM,6,4,10,1,23,3,16,246,83.9,3,42,0.0714,0.0625,2025-09-11T23:15:00Z
776372,2025-09-11,2025,BAL,PIT,3,2,5,1,19,8,16,281,80.1,1,45,0.0222,0.0625,2025-09-11T17:05:00Z
776345,2025-09-12,2025,SEA,LAA,2,1,3,1,18,4,10,285,79.8,3,42,0.0714,0.1,2025-09-13T02:10:00Z
776350,2025-09-12,2025,SF,LAD,5,1,6,2,18,9,7,281,83.9,5,46,0.1087,0.2857,2025-09-13T02:15:00Z
776351,2025-09-12,2025,WSH,PIT,6,5,11,3,16,4,18,245,85.5,7,51,0.1373,0.1667,2025-09-12T22:45:00Z
776352,2025-09-12,2025,CHC,TB,6,4,10,2,18,7,17,307,83.0,5,47,0.1064,0.1176,2025-09-12T18:20:00Z
776353,2025-09-12,2025,TOR,BAL,6,1,7,0,17,10,13,283,85.5,3,45,0.0667,0.0,2025-09-12T23:07:00Z
776354,2025-09-12,2025,PHI,KC,8,2,10,2,13,6,21,310,82.8,6,55,0.1091,0.0952,2025-09-12T22:45:00Z
776355,2025-09-12,2025,MIN,AZ,9,8,17,5,11,8,22,316,83.0,10,61,0.1639,0.2273,2025-09-13T00:10:00Z
776356,2025-09-12,2025,MIL,STL,8,2,10,1,11,8,19,303,82.9,2,57,0.0351,0.0526,2025-09-13T00:10:00Z
776357,2025-09-12,2025,SD,COL,2,4,6,3,23,4,14,260,79.2,5,44,0.1136,0.2143,2025-09-13T01:40:00Z
776358,2025-09-12,2025,ATH,CIN,3,0,3,3,19,6,12,291,81.9,4,43,0.093,0.25,2025-09-13T02:05:00Z
776359,2025-09-12,2025,NYM,TEX,3,8,11,2,8,5,16,276,83.4,4,61,0.0656,0.125,2025-09-12T23:10:00Z
776360,2025-09-12,2025,ATL,HOU,3,11,14,4,14,5,18,299,83.4,5,57,0.0877,0.2222,2025-09-12T23:15:00Z
776361,2025-09-12,2025,CLE,CWS,4,0,4,2,13,2,8,222,81.5,3,44,0.0682,0.25,2025-09-12T23:10:00Z
776363,2025-09-12,2025,BOS,NYY,1,4,5,2,18,9,11,302,85.7,5,46,0.1087,0.1818,2025-09-12T23:10:00Z
776366,2025-09-12,2025,MIA,DET,8,2,10,4,15,3,12,222,84.3,4,48,0.0833,0.3333,2025-09-12T23:10:00Z
776328,2025-09-13,2025,SF,LAD,7,13,20,1,19,13,25,367,84.3,2,58,0.0345,0.04,2025-09-14T01:05:00Z
776333,2025-09-13,2025,SEA,LAA,5,3,8,3,26,5,12,278,79.9,3,35,0.0857,0.25,2025-09-14T01:40:00Z
776336,2025-09-13,2025,WSH,PIT,1,5,6,1,17,7,10,283,83.3,2,48,0.0417,0.1,2025-09-13T20:05:00Z
776337,2025-09-13,2025,MIN,AZ,2,5,7,1,21,9,19,364,81.8,4,55,0.0727,0.0526,2025-09-13T23:10:00Z
776338,2025-09-13,2025,CHC,TB,4,5,9,4,17,6,20,280,81.8,5,55,0.0909,0.2,2025-09-13T18:20:00Z
776339,2025-09-13,2025,MIL,STL,9,8,17,2,18,10,22,386,80.8,3,60,0.05,0.0909,2025-09-14T00:15:00Z
776340,2025-09-13,2025,ATH,CIN,11,5,16,5,11,11,20,322,82.0,6,57,0.1053,0.25,2025-09-14T02:05:00Z
776341,2025-09-13,2025,SD,COL,11,3,14,4,15,4,20,321,84.1,6,56,0.1071,0.2,2025-09-14T00:40:00Z
776342,2025-09-13,2025,PHI,KC,8,6,14,4,14,6,22,291,85.7,2,58,0.0345,0.1818,2025-09-13T22:05:00Z
776343,2025-09-13,2025,TOR,BAL,5,4,9,2,13,6,19,273,84.1,6,55,0.1091,0.1053,2025-09-13T19:07:00Z
776344,2025-09-13,2025,BOS,NYY,3,5,8,3,17,6,20,313,82.9,4,55,0.0727,0.15,2025-09-13T20:10:00Z
776346,2025-09-13,2025,ATL,HOU,2,6,8,2,16,6,16,307,83.3,2,51,0.0392,0.125,2025-09-13T23:15:00Z
776347,2025-09-13,2025,MIA,DET,6,4,10,3,17,9,18,318,85.8,3,62,0.0484,0.1667,2025-09-13T20:10:00Z
776348,2025-09-13,2025,CLE,CWS,3,1,4,2,15,2,14,247,85.0,4,48,0.0833,0.1429,2025-09-13T22:10:00Z
776349,2025-09-13,2025,NYM,TEX,2,3,5,1,19,4,22,297,81.3,3,55,0.0545,0.0455,2025-09-13T20:10:00Z
776317,2025-09-14,2025,SEA,LAA,11,2,13,3,27,5,20,303,83.1,6,43,0.1395,0.15,2025-09-14T20:10:00Z
776320,2025-09-14,2025,WSH,PIT,4,3,7,0,19,10,12,251,82.6,2,42,0.0476,0.0,2025-09-14T15:35:00Z
776321,2025-09-14,2025,CHC,TB,4,3,7,3,17,6,19,291,82.1,2,50,0.04,0.1579,2025-09-14T18:20:00Z
776322,2025-09-14,2025,TOR,BAL,11,2,13,3,16,4,21,294,83.4,6,54,0.1111,0.1429,2025-09-14T17:37:00Z
776323,2025-09-14,2025,SD,COL,9,6,15,3,15,4,22,306,81.3,7,58,0.1207,0.1364,2025-09-14T20:10:00Z
776324,2025-09-14,2025,MIN,AZ,4,6,10,3,21,4,17,336,84.2,3,52,0.0577,0.1765,2025-09-14T18:10:00Z
776325,2025-09-14,2025,SF,LAD,2,10,12,0,13,11,23,351,84.6,1,63,0.0159,0.0,2025-09-14T20:05:00Z
776326,2025-09-14,2025,MIL,STL,2,3,5,2,21,7,14,322,78.7,2,46,0.0435,0.1429,2025-09-14T18:10:00Z
776327,2025-09-14,2025,ATH,CIN,7,4,11,7,10,4,17,274,81.3,3,57,0.0526,0.4118,2025-09-14T20:05:00Z
776329,2025-09-14,2025,ATL,HOU,8,3,11,3,18,8,20,335,82.7,5,53,0.0943,0.15,2025-09-14T17:35:00Z
776330,2025-09-14,2025,BOS,NYY,6,4,10,4,21,2,19,276,84.6,5,48,0.1042,0.2105,2025-09-14T23:10:00Z
776331,2025-09-14,2025,CLE,CWS,3,2,5,2,17,5,11,272,82.5,2,44,0.0455,0.1818,2025-09-14T17:40:00Z
776332,2025-09-14,2025,MIA,DET,0,2,2,0,15,6,11,273,83.7,1,50,0.02,0.0,2025-09-14T17:40:00Z
776334,2025-09-14,2025,PHI,KC,3,10,13,6,14,6,17,292,85.7,12,56,0.2143,0.3529,2025-09-14T17:35:00Z
776335,2025-09-14,2025,NYM,TEX,5,2,7,2,17,9,15,305,84.6,2,52,0.0385,0.1333,2025-09-14T17:40:00Z
776309,2025-09-15,2025,AZ,SF,8,1,9,2,16,6,11,300,84.3,5,46,0.1087,0.1818,2025-09-16T01:40:00Z
776311,2025-09-15,2025,LAD,PHI,5,6,11,6,22,11,14,331,82.6,6,51,0.1176,0.4286,2025-09-16T02:10:00Z
776312,2025-09-15,2025,STL,CIN,6,11,17,1,16,5,23,309,84.9,6,60,0.1,0.0435,2025-09-15T23:45:00Z
776313,2025-09-15,2025,MIN,NYY,7,0,7,1,19,8,11,293,80.5,2,40,0.05,0.0909,2025-09-15T23:40:00Z
776314,2025-09-15,2025,CWS,BAL,1,4,5,1,23,10,11,323,82.8,4,38,0.1053,0.0909,2025-09-15T23:40:00Z
776315,2025-09-15,2025,WSH,ATL,3,11,14,4,15,7,22,322,84.3,6,55,0.1091,0.1818,2025-09-15T22:45:00Z
776316,2025-09-15,2025,TB,TOR,1,2,3,0,28,4,10,296,83.2,3,47,0.0638,0.0,2025-09-15T23:35:00Z
776318,2025-09-15,2025,PIT,CHC,0,4,4,2,12,9,12,312,84.0,4,53,0.0755,0.1667,2025-09-15T22:40:00Z
776319,2025-09-15,2025,HOU,TEX,6,3,9,2,13,3,16,253,84.0,3,53,0.0566,0.125,2025-09-16T00:10:00Z
776293,2025-09-16,2025,COL,MIA,5,6,11,1,12,3,18,253,88.8,4,60,0.0667,0.0556,2025-09-17T00:40:00Z
776294,2025-09-16,2025,AZ,SF,6,5,11,2,6,5,21,259,83.4,5,65,0.0769,0.0952,2025-09-17T01:40:00Z
776295,2025-09-16,2025,MIL,LAA,9,2,11,3,21,8,16,310,82.1,6,45,0.1333,0.1875,2025-09-16T23:40:00Z
776297,2025-09-16,2025,LAD,PHI,6,9,15,6,12,5,18,282,86.1,7,57,0.1228,0.3333,2025-09-17T02:10:00Z
776298,2025-09-16,2025,MIN,NYY,9,10,19,4,14,8,25,305,84.5,7,63,0.1111,0.16,2025-09-16T23:40:00Z
776300,2025-09-16,2025,STL,CIN,3,0,3,1,18,4,11,243,84.5,3,42,0.0714,0.0909,2025-09-16T23:45:00Z
776301,2025-09-16,2025,HOU,TEX,6,5,11,2,17,10,20,313,82.6,3,51,0.0588,0.1,2025-09-17T00:10:00Z
776302,2025-09-16,2025,KC,SEA,5,12,17,7,11,7,24,323,85.7,9,67,0.1343,0.2917,2025-09-16T23:40:00Z
776303,2025-09-16,2025,DET,CLE,5,7,12,4,24,4,22,355,83.1,8,57,0.1404,0.1818,2025-09-16T22:40:00Z
776304,2025-09-16,2025,NYM,SD,8,3,11,7,17,3,17,281,82.6,7,49,0.1429,0.4118,2025-09-16T23:10:00Z
776305,2025-09-16,2025,TB,TOR,5,6,11,3,17,9,21,313,82.5,4,55,0.0727,0.1429,2025-09-16T23:35:00Z
776306,2025-09-16,2025,CWS,BAL,7,8,15,4,21,9,21,349,82.2,4,52,0.0769,0.1905,2025-09-16T23:40:00Z
776307,2025-09-16,2025,WSH,ATL,0,5,5,0,18,6,11,302,82.9,6,52,0.1154,0.0,2025-09-16T22:45:00Z
776308,2025-09-16,2025,PIT,CHC,1,4,5,1,25,6,18,318,81.9,2,45,0.0444,0.0556,2025-09-16T22:40:00Z
776310,2025-09-16,2025,BOS,ATH,1,2,3,0,15,6,17,275,80.1,2,52,0.0385,0.0,2025-09-16T22:45:00Z
777825,2025-09-16,2025,WSH,ATL,3,6,9,2,17,6,21,291,84.8,5,56,0.0893,0.0952,2025-05-21T22:45:00Z
776277,2025-09-17,2025,COL,MIA,4,8,12,2,8,11,23,315,84.6,5,67,0.0746,0.087,2025-09-18T00:40:00Z
776279,2025-09-17,2025,AZ,SF,1,5,6,0,16,6,9,309,83.0,3,57,0.0526,0.0,2025-09-17T19:40:00Z
776280,2025-09-17,2025,LAD,PHI,5,0,5,2,20,5,10,283,82.1,3,41,0.0732,0.2,2025-09-18T02:10:00Z
776283,2025-09-17,2025,STL,CIN,2,6,8,2,20,7,16,320,83.8,5,49,0.102,0.125,2025-09-17T17:15:00Z
776284,2025-09-17,2025,MIN,NYY,5,10,15,3,16,5,23,305,87.2,6,57,0.1053,0.1304,2025-09-17T23:40:00Z
776285,2025-09-17,2025,CWS,BAL,1,3,4,2,18,5,12,291,81.9,4,47,0.0851,0.1667,2025-09-17T18:10:00Z
776286,2025-09-17,2025,WSH,ATL,4,9,13,1,20,3,26,328,83.9,3,58,0.0517,0.0385,2025-09-17T20:05:00Z
776287,2025-09-17,2025,PIT,CHC,4,8,12,3,17,10,19,377,84.7,10,57,0.1754,0.1579,2025-09-17T16:35:00Z
776288,2025-09-17,2025,NYM,SD,4,7,11,6,13,7,21,312,83.1,7,59,0.1186,0.2857,2025-09-17T23:10:00Z
776289,2025-09-17,2025,KC,SEA,7,5,12,4,12,6,23,294,85.3,3,57,0.0526,0.1739,2025-09-17T23:40:00Z
776290,2025-09-17,2025,TB,TOR,2,1,3,0,12,4,12,244,85.4,3,49,0.0612,0.0,2025-09-17T23:05:00Z
776291,2025-09-17,2025,MIL,LAA,9,2,11,3,22,6,10,272,82.2,4,39,0.1026,0.3,2025-09-17T23:40:00Z
776292,2025-09-17,2025,HOU,TEX,5,2,7,2,14,4,12,259,84.3,6,48,0.125,0.1667,2025-09-18T00:10:00Z
776296,2025-09-17,2025,DET,CLE,0,4,4,0,22,12,11,352,81.4,2,43,0.0465,0.0,2025-09-17T22:40:00Z
776299,2025-09-17,2025,BOS,ATH,5,4,9,1,20,12,20,367,81.4,3,59,0.0508,0.05,2025-09-17T22:45:00Z
776269,2025-09-18,2025,TB,TOR,4,0,4,1,12,4,15,274,82.1,3,50,0.06,0.0667,2025-09-18T17:10:00Z
776270,2025-09-18,2025,COL,MIA,7,9,16,7,14,3,23,286,84.2,12,62,0.1935,0.3043,2025-09-18T19:10:00Z
776271,2025-09-18,2025,LAD,SF,2,1,3,0,19,11,6,300,79.7,2,37,0.0541,0.0,2025-09-19T02:10:00Z
776272,2025-09-18,2025,KC,SEA,0,2,2,0,16,1,10,242,83.5,2,47,0.0426,0.0,2025-09-18T18:10:00Z
776274,2025-09-18,2025,MIL,LAA,5,2,7,1,18,7,16,283,82.1,3,49,0.0612,0.0625,2025-09-18T23:40:00Z
776275,2025-09-18,2025,DET,CLE,1,3,4,2,21,7,15,308,81.4,2,46,0.0435,0.1333,2025-09-18T17:10:00Z
776276,2025-09-18,2025,NYM,SD,6,1,7,2,19,4,13,284,82.2,4,44,0.0909,0.1538,2025-09-18T17:10:00Z
776278,2025-09-18,2025,BAL,NYY,0,7,7,0,26,10,12,285,81.9,1,36,0.0278,0.0,2025-09-18T23:15:00Z
776281,2025-09-18,2025,BOS,ATH,3,5,8,3,17,3,15,277,84.7,5,51,0.098,0.2,2025-09-18T17:35:00Z
776282,2025-09-18,2025,CIN,CHC,1,0,1,0,21,2,5,221,81.1,3,36,0.0833,0.0,2025-09-18T23:15:00Z
776251,2025-09-19,2025,TEX,MIA,4,6,10,2,17,4,18,356,81.5,4,71,0.0563,0.1111,2025-09-20T00:05:00Z
776253,2025-09-19,2025,COL,LAA,7,6,13,2,19,4,20,285,85.6,6,49,0.1224,0.1,2025-09-20T00:10:00Z
776255,2025-09-19,2025,AZ,PHI,2,8,10,3,13,8,20,330,84.4,4,60,0.0667,0.15,2025-09-20T01:40:00Z
776256,2025-09-19,2025,LAD,SF,6,3,9,4,20,7,15,293,84.1,6,45,0.1333,0.2667,2025-09-20T02:10:00Z
776259,2025-09-19,2025,NYM,WSH,12,6,18,2,19,7,21,315,84.0,2,51,0.0392,0.0952,2025-09-19T23:10:00Z
776260,2025-09-19,2025,KC,TOR,20,1,21,4,11,8,30,315,87.4,8,70,0.1143,0.1333,2025-09-19T23:40:00Z
776261,2025-09-19,2025,TB,BOS,7,11,18,5,21,10,20,345,86.5,3,56,0.0536,0.25,2025-09-19T23:35:00Z
776262,2025-09-19,2025,HOU,SEA,0,4,4,4,21,3,12,278,82.6,6,44,0.1364,0.3333,2025-09-20T00:10:00Z
776263,2025-09-19,2025,MIN,CLE,2,6,8,0,26,5,15,296,83.5,1,43,0.0233,0.0,2025-09-20T00:10:00Z
776264,2025-09-19,2025,CWS,SD,4,3,7,1,15,4,11,234,85.9,3,44,0.0682,0.0909,2025-09-19T23:40:00Z
776265,2025-09-19,2025,STL,MIL,7,1,8,1,17,5,26,312,85.2,2,56,0.0357,0.0385,2025-09-20T00:15:00Z
776266,2025-09-19,2025,PIT,ATH,3,4,7,2,15,6,14,291,82.3,4,53,0.0755,0.1429,2025-09-19T22:40:00Z
776267,2025-09-19,2025,CIN,CHC,7,4,11,7,16,8,18,304,80.7,7,48,0.1458,0.3889,2025-09-19T22:40:00Z
776268,2025-09-19,2025,DET,ATL,1,10,11,4,14,4,16,284,84.1,6,54,0.1111,0.25,2025-09-19T22:40:00Z
776273,2025-09-19,2025,BAL,NYY,4,2,6,2,17,6,11,270,82.5,4,45,0.0889,0.1818,2025-09-19T23:05:00Z
776233,2025-09-20,2025,LAD,SF,7,5,12,5,22,11,17,337,83.5,5,45,0.1111,0.2941,2025-09-21T01:10:00Z
776241,2025-09-20,2025,COL,LAA,0,3,3,3,15,3,11,247,81.5,4,48,0.0833,0.2727,2025-09-21T00:10:00Z
776242,2025-09-20,2025,TEX,MIA,3,4,7,3,14,7,18,288,84.3,3,55,0.0545,0.1667,2025-09-20T23:05:00Z
776243,2025-09-20,2025,MIN,CLE,0,8,8,0,16,6,13,275,82.0,3,48,0.0625,0.0,2025-09-20T23:10:00Z
776244,2025-09-20,2025,STL,MIL,2,3,5,0,12,3,18,283,81.9,5,63,0.0794,0.0,2025-09-20T23:15:00Z
776245,2025-09-20,2025,KC,TOR,2,1,3,3,10,6,8,267,82.5,5,49,0.102,0.375,2025-09-20T23:10:00Z
776246,2025-09-20,2025,AZ,PHI,4,3,7,1,17,5,18,281,82.9,3,53,0.0566,0.0556,2025-09-21T00:10:00Z
776247,2025-09-20,2025,TB,BOS,3,6,9,0,12,8,17,318,82.7,2,58,0.0345,0.0,2025-09-20T23:05:00Z
776248,2025-09-20,2025,HOU,SEA,4,6,10,2,20,6,19,299,86.1,5,51,0.098,0.1053,2025-09-20T23:10:00Z
776249,2025-09-20,2025,PIT,ATH,2,0,2,2,19,2,6,225,82.4,4,37,0.1081,0.3333,2025-09-20T22:40:00Z
776250,2025-09-20,2025,CWS,SD,3,7,10,2,17,5,19,295,82.5,6,53,0.1132,0.1053,2025-09-20T23:10:00Z
776252,2025-09-20,2025,NYM,WSH,3,5,8,1,22,5,17,337,82.4,2,59,0.0339,0.0588,2025-09-20T20:10:00Z
776254,2025-09-20,2025,CIN,CHC,6,3,9,5,16,3,16,271,83.1,3,52,0.0577,0.3125,2025-09-20T22:40:00Z
776257,2025-09-20,2025,BAL,NYY,1,6,7,2,21,4,14,287,81.2,2,44,0.0455,0.1429,2025-09-20T23:05:00Z
776258,2025-09-20,2025,DET,ATL,5,6,11,5,17,8,16,315,83.0,4,52,0.0769,0.3125,2025-09-20T17:10:00Z
777839,2025-09-20,2025,MIN,CLE,0,6,6,5,17,5,13,253,84.6,5,45,0.1111,0.3846,2025-05-20T23:40:00Z
776225,2025-09-21,2025,MIN,CLE,6,2,8,3,16,4,14,275,80.8,4,50,0.08,0.2143,2025-09-21T18:10:00Z
776226,2025-09-21,2025,TEX,MIA,2,4,6,1,22,3,16,294,80.7,5,48,0.1042,0.0625,2025-09-21T18:35:00Z
776227,2025-09-21,2025,LAD,SF,1,3,4,0,16,3,12,254,83.7,1,48,0.0208,0.0,2025-09-21T20:10:00Z
776228,2025-09-21,2025,HOU,SEA,3,7,10,4,13,3,15,271,84.1,4,56,0.0714,0.2667,2025-09-21T23:10:00Z
776229,2025-09-21,2025,KC,TOR,5,8,13,0,9,5,22,278,83.1,5,65,0.0769,0.0,2025-09-21T18:10:00Z
776230,2025-09-21,2025,AZ,PHI,9,2,11,3,13,6,26,309,81.5,4,63,0.0635,0.1154,2025-09-21T20:10:00Z
776231,2025-09-21,2025,STL,MIL,5,1,6,1,14,9,10,275,82.3,3,46,0.0652,0.1,2025-09-21T18:15:00Z
776232,2025-09-21,2025,COL,LAA,3,1,4,1,21,7,11,253,85.6,2,37,0.0541,0.0909,2025-09-21T19:10:00Z
776234,2025-09-21,2025,PIT,ATH,11,0,11,2,17,4,23,301,85.0,5,55,0.0909,0.087,2025-09-21T17:35:00Z
776235,2025-09-21,2025,CWS,SD,2,3,5,1,22,10,15,275,80.5,1,44,0.0227,0.0667,2025-09-21T18:10:00Z
776236,2025-09-21,2025,TB,BOS,7,3,10,1,23,8,19,310,82.3,2,45,0.0444,0.0526,2025-09-21T23:35:00Z
776237,2025-09-21,2025,NYM,WSH,2,3,5,2,19,2,17,290,83.9,4,49,0.0816,0.1176,2025-09-21T17:40:00Z
776238,2025-09-21,2025,DET,ATL,2,6,8,1,17,12,22,354,86.4,3,58,0.0517,0.0455,2025-09-21T17:10:00Z
776239,2025-09-21,2025,CIN,CHC,1,0,1,0,11,3,11,253,81.0,1,51,0.0196,0.0,2025-09-21T17:40:00Z
776240,2025-09-21,2025,BAL,NYY,1,7,8,3,30,12,14,354,82.1,4,44,0.0909,0.2143,2025-09-21T17:35:00Z
776220,2025-09-22,2025,SF,STL,5,6,11,3,14,8,17,288,82.0,7,57,0.1228,0.1765,2025-09-23T01:45:00Z
776221,2025-09-22,2025,ATL,WSH,11,5,16,3,17,12,22,351,84.8,4,54,0.0741,0.1364,2025-09-22T23:15:00Z
776222,2025-09-22,2025,SD,MIL,5,4,9,1,21,13,16,364,83.3,4,58,0.069,0.0625,2025-09-23T01:40:00Z
776207,2025-09-23,2025,LAA,KC,4,8,12,2,20,7,20,303,82.9,5,51,0.098,0.1,2025-09-24T01:38:00Z
776208,2025-09-23,2025,ATH,HOU,5,1,6,0,13,6,12,266,83.3,1,49,0.0204,0.0,2025-09-24T02:05:00Z
776209,2025-09-23,2025,CHC,NYM,7,9,16,3,18,7,20,305,83.9,4,58,0.069,0.15,2025-09-23T23:40:00Z
776210,2025-09-23,2025,TEX,MIN,1,4,5,1,15,7,13,294,82.6,4,53,0.0755,0.0769,2025-09-24T00:05:00Z
776211,2025-09-23,2025,SF,STL,8,9,17,3,18,5,26,344,83.6,7,60,0.1167,0.1154,2025-09-24T01:45:00Z
776212,2025-09-23,2025,SEA,COL,4,3,7,1,26,5,10,275,84.9,3,33,0.0909,0.1,2025-09-24T01:40:00Z
776213,2025-09-23,2025,AZ,LAD,5,4,9,3,16,5,14,275,84.2,2,49,0.0408,0.2143,2025-09-24T01:40:00Z
776214,2025-09-23,2025,SD,MIL,7,0,7,3,6,4,12,250,86.0,2,58,0.0345,0.25,2025-09-24T01:40:00Z
776215,2025-09-23,2025,PHI,MIA,5,6,11,4,20,5,19,349,81.7,4,63,0.0635,0.2105,2025-09-23T22:45:00Z
776216,2025-09-23,2025,NYY,CWS,3,2,5,1,17,9,18,301,83.7,3,50,0.06,0.0556,2025-09-23T23:05:00Z
776217,2025-09-23,2025,TOR,BOS,1,4,5,0,15,8,12,296,83.8,3,52,0.0577,0.0,2025-09-23T23:07:00Z
776218,2025-09-23,2025,CLE,DET,5,2,7,1,29,6,12,266,79.9,2,33,0.0606,0.0833,2025-09-23T22:40:00Z
776219,2025-09-23,2025,ATL,WSH,3,2,5,4,17,7,12,270,86.2,4,44,0.0909,0.3333,2025-09-23T23:15:00Z
776223,2025-09-23,2025,BAL,TB,6,0,6,1,13,4,9,300,78.3,2,48,0.0417,0.1111,2025-09-23T22:35:00Z
776224,2025-09-23,2025,CIN,PIT,2,4,6,2,17,4,13,280,81.3,2,46,0.0435,0.1538,2025-09-23T22:40:00Z
776192,2025-09-24,2025,TEX,MIN,4,2,6,2,22,5,10,250,85.2,3,37,0.0811,0.2,2025-09-25T00:05:00Z
776193,2025-09-24,2025,AZ,LAD,4,5,9,1,22,5,20,346,81.2,4,61,0.0656,0.05,2025-09-25T01:40:00Z
776194,2025-09-24,2025,SEA,COL,9,2,11,6,19,2,16,277,82.8,7,47,0.1489,0.375,2025-09-25T01:40:00Z
776195,2025-09-24,2025,ATH,HOU,6,0,6,2,16,4,13,263,83.1,3,47,0.0638,0.1538,2025-09-25T02:05:00Z
776196,2025-09-24,2025,SF,STL,4,3,7,1,19,6,18,279,81.3,3,50,0.06,0.0556,2025-09-25T01:45:00Z
776197,2025-09-24,2025,LAA,KC,3,2,5,2,15,5,8,251,81.2,5,45,0.1111,0.25,2025-09-25T01:38:00Z
776198,2025-09-24,2025,SD,MIL,1,3,4,2,22,6,16,313,81.1,3,45,0.0667,0.125,2025-09-24T20:10:00Z
776199,2025-09-24,2025,NYY,CWS,8,1,9,3,17,7,15,287,81.8,6,49,0.1224,0.2,2025-09-24T23:05:00Z
776200,2025-09-24,2025,ATL,WSH,3,4,7,6,20,7,15,293,85.4,8,47,0.1702,0.4,2025-09-24T16:15:00Z
776201,2025-09-24,2025,PHI,MIA,11,1,12,8,21,3,17,270,84.8,6,46,0.1304,0.4706,2025-09-24T22:45:00Z
776202,2025-09-24,2025,CIN,PIT,3,4,7,2,26,7,18,382,84.4,6,55,0.1091,0.1111,2025-09-24T22:40:00Z
776203,2025-09-24,2025,BAL,TB,2,6,8,2,15,6,14,256,84.2,2,50,0.04,0.1429,2025-09-24T22:35:00Z
776204,2025-09-24,2025,CLE,DET,5,1,6,1,18,4,14,300,81.7,1,47,0.0213,0.0714,2025-09-24T22:40:00Z
776205,2025-09-24,2025,CHC,NYM,10,3,13,4,13,4,15,278,86.0,6,53,0.1132,0.2667,2025-09-25T00:05:00Z
776206,2025-09-24,2025,TOR,BOS,1,7,8,3,15,4,16,271,82.8,2,53,0.0377,0.1875,2025-09-24T23:07:00Z
776178,2025-09-25,2025,LAA,KC,4,9,13,4,22,4,18,304,83.7,8,49,0.1633,0.2222,2025-09-26T01:38:00Z
776179,2025-09-25,2025,SEA,COL,6,2,8,1,19,9,19,288,84.0,5,51,0.098,0.0526,2025-09-26T01:40:00Z
776182,2025-09-25,2025,ATH,HOU,5,11,16,3,22,10,24,323,81.8,2,56,0.0357,0.125,2025-09-25T19:35:00Z
776183,2025-09-25,2025,TEX,MIN,0,4,4,2,18,2,13,266,80.3,4,45,0.0889,0.1538,2025-09-25T18:35:00Z
776184,2025-09-25,2025,NYY,CWS,5,3,8,1,16,9,13,299,82.4,5,48,0.1042,0.0769,2025-09-25T23:05:00Z
776185,2025-09-25,2025,AZ,LAD,0,8,8,4,22,6,16,312,83.4,5,50,0.1,0.25,2025-09-25T19:40:00Z
776186,2025-09-25,2025,TOR,BOS,6,1,7,2,13,6,11,267,84.6,3,47,0.0638,0.1818,2025-09-25T23:07:00Z
776187,2025-09-25,2025,CHC,NYM,5,8,13,5,21,4,17,280,85.0,8,48,0.1667,0.2941,2025-09-25T23:40:00Z
